category,sequence,frames_analyzed,groups_analyzed,cue,label,coverage,top_disagreement_share,top_disagreement_enrichment,top_excess_share,top_excess_enrichment,excess_mass_share,mean_excess_enrichment
donut,391_47032_93657,198,33,corner,Harris corner,0.09722246550196005,0.07794805797405963,0.8017494472251185,0.09833353031556553,1.0114280666291382,0.10035744006508185,1.0322453719614693
donut,391_47032_93657,198,33,low_texture,Low texture,0.20003170421543454,0.13984425271507175,0.6991104398353734,0.17773050204204915,0.8885116623844441,0.1993846012504003,0.9967649979908321
donut,391_47032_93657,198,33,high_texture,High texture,0.20003170421543454,0.20254150853370803,1.0125470326222408,0.23086755352444988,1.1541548097585823,0.2052874062368276,1.0262743450694831
donut,391_47032_93657,198,33,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
donut,391_47032_93657,198,33,high_depth_gradient,High GT depth gradient,0.039235280310806406,0.05729994265628351,1.4604188424901259,0.06974046496561566,1.777493735565522,0.03880260275314983,0.9889722322810219
donut,391_47032_93657,198,33,smooth_flat,Smooth/flat interior,0.04463725823346214,0.019431202861057487,0.4353135391835282,0.033920340385297246,0.7599109292933454,0.04278548857004547,0.9585151566941785
remote,350_36761_68623,202,34,object_boundary,Object boundary,0.06117724071872428,0.25740113115157215,4.207465523576489,0.17946072509167887,2.933455693380954,0.06709195582496828,1.0966816259896095
remote,350_36761_68623,202,34,rgb_edge,RGB edge,0.10004529864751181,0.18267349491623278,1.8259078376070796,0.14385831738530785,1.43793181019092,0.10408590511503397,1.04038776956185
remote,350_36761_68623,202,34,corner,Harris corner,0.04917443616019356,0.02684079415821154,0.5458282037189685,0.03135257075043033,0.6375786526213404,0.04876225479253872,0.9916179747071814
remote,350_36761_68623,202,34,low_texture,Low texture,0.20004299895230165,0.2262730800893802,1.1311222150960298,0.2561662728662611,1.2805560514884178,0.20129331949405127,1.0062502589358189
remote,350_36761_68623,202,34,high_texture,High texture,0.20004192932662251,0.3826670800679974,1.9129343600920283,0.2924101653961703,1.4617443771937018,0.20317742148331716,1.0156741747455111
remote,350_36761_68623,202,34,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
remote,350_36761_68623,202,34,high_depth_gradient,High GT depth gradient,0.05284432186534162,0.05459570418996504,1.033142299168609,0.05283696663209776,0.9998608131775709,0.052236387041296725,0.9884957398905783
remote,350_36761_68623,202,34,smooth_flat,Smooth/flat interior,0.030925552448292957,0.015534624143350476,0.5023232541867805,0.01898260506986839,0.6138161994553536,0.03240229263086972,1.0477514568267081
orange,385_45386_90752,192,32,object_boundary,Object boundary,0.01536826814766374,0.05181797245263656,3.3717509321643275,0.04234730364725799,2.7555026526326953,0.01772011129589319,1.1530324123467985
orange,385_45386_90752,192,32,rgb_edge,RGB edge,0.10003358676317775,0.1226257671686175,1.225845949710122,0.11888032775625149,1.188404131081414,0.1000233015519905,0.999897182421224
orange,385_45386_90752,192,32,corner,Harris corner,0.09074124895066626,0.01886457024416063,0.20789409956674523,0.04760384806526034,0.5246108976430482,0.08597560274354908,0.9474809277784115
orange,385_45386_90752,192,32,low_texture,Low texture,0.20004615653856678,0.1296479610183393,0.6480902370815835,0.14954687051769489,0.7475618282566895,0.19855415698622225,0.9925417234794166
orange,385_45386_90752,192,32,high_texture,High texture,0.20003120214340941,0.33566329024933234,1.67805465673642,0.29485537432171993,1.4740469044940685,0.204849190898385,1.0240861860717179
orange,385_45386_90752,192,32,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
orange,385_45386_90752,192,32,high_depth_gradient,High GT depth gradient,0.03519375439790574,0.08201987062678534,2.3305234701435,0.06717144577193628,1.9086183591692458,0.03756082476584164,1.0672582510286757
orange,385_45386_90752,192,32,smooth_flat,Smooth/flat interior,0.03289764848198743,0.006210075918885176,0.18876959920966394,0.012476717265788825,0.3792586352371127,0.03126765867260368,0.9504526954175393
broccoli,412_56288_108844,202,34,object_boundary,Object boundary,0.04189330094737447,0.1138333640709898,2.717221166553216,0.08157301139184837,1.9471612297708114,0.04260850670189906,1.017072079266874
broccoli,412_56288_108844,202,34,rgb_edge,RGB edge,0.10006665053047151,0.10990367291350424,1.09830470322415,0.11657137993162053,1.1649373623845152,0.10044768854591823,1.0038078422074366
broccoli,412_56288_108844,202,34,corner,Harris corner,0.09588732866235437,0.10857722481521939,1.1323417424376232,0.1176070025110301,1.226512451141033,0.09702265609213917,1.0118402237878854
broccoli,412_56288_108844,202,34,low_texture,Low texture,0.20006232073030242,0.27681624083190287,1.3836500537503509,0.2127211337939253,1.0632743487999812,0.20244136720943978,1.0118915269524664
broccoli,412_56288_108844,202,34,high_texture,High texture,0.20006303053360883,0.27928471108967357,1.3959836074899215,0.26755947736526264,1.3373759092403381,0.19855932627971087,0.9924838474660348
broccoli,412_56288_108844,202,34,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
broccoli,412_56288_108844,202,34,high_depth_gradient,High GT depth gradient,0.01886302286773312,0.022719856998964377,1.2044653265955962,0.025500432691625642,1.3518741333472273,0.01882667223194286,0.9980729156697126
broccoli,412_56288_108844,202,34,smooth_flat,Smooth/flat interior,0.015811578453494752,0.013817758799245272,0.8739012894813929,0.014512902722410589,0.9178655227304569,0.016249799446227335,1.0277151957991726
suitcase,50_2928_8645,202,34,object_boundary,Object boundary,0.02921402589418369,0.11412349599236153,3.906462478185272,0.0511133954995921,1.7496183403386532,0.03486953188086614,1.1935887236893434
suitcase,50_2928_8645,202,34,rgb_edge,RGB edge,0.10003183711109322,0.06693542781677904,0.6691412429269092,0.08690228386006373,0.8687462548903496,0.1018700881502795,1.0183766597942687
suitcase,50_2928_8645,202,34,corner,Harris corner,0.08577356861080412,0.050601237228053104,0.5899397453970374,0.06790852853270314,0.7917185868858593,0.08629283732354995,1.0060539478671102
suitcase,50_2928_8645,202,34,low_texture,Low texture,0.20003037333587054,0.3057182471017329,1.528359128682933,0.20329025106730125,1.0162969136989863,0.19226995588463955,0.9612038045932129
suitcase,50_2928_8645,202,34,high_texture,High texture,0.2000307392796762,0.12121322977980853,0.6059730130294239,0.16536493105983838,0.8266975948563122,0.20126295682006695,1.0061601409104821
suitcase,50_2928_8645,202,34,thin_structure,Thin/protrusion heuristic,3.4032773927235736e-05,0.00012438129451661405,3.6547504115459195,5.487410052203561e-05,1.6123898874467293,1.130916797298555e-05,0.33230226831245907
suitcase,50_2928_8645,202,34,high_depth_gradient,High GT depth gradient,0.04329481164872322,0.04114825884479044,0.9504200914107432,0.0415543271886535,0.959799237049665,0.043606659461192125,1.0072028910761666
suitcase,50_2928_8645,202,34,smooth_flat,Smooth/flat interior,0.02020778289285897,0.0038777697702238496,0.19189486500244302,0.023339784088705812,1.1549898478448928,0.02180297760688382,1.0789396205651316
donut,403_52964_103416,201,34,object_boundary,Object boundary,0.04495291459875833,0.10922310661264234,2.4297224682214322,0.09126215147098861,2.030172065272702,0.046496178091109786,1.0343306659006728
donut,403_52964_103416,201,34,rgb_edge,RGB edge,0.10007861591118726,0.12458961259428901,1.2449174227674524,0.10812607101103441,1.080411334894846,0.09726308406282287,0.971866798688913
donut,403_52964_103416,201,34,corner,Harris corner,0.09372843772313576,0.08674588811838375,0.9255023365973757,0.07455037555452347,0.7953869430186992,0.0898843736636161,0.958987217189359
donut,403_52964_103416,201,34,low_texture,Low texture,0.2000674766536388,0.17430854726862158,0.8712487915783951,0.19571275283867973,0.9782337245023685,0.20535856204532887,1.0264465043503803
donut,403_52964_103416,201,34,high_texture,High texture,0.20006667526820368,0.29409362438141606,1.4699780659980606,0.23642318348521005,1.1817219592831634,0.19477252997670247,0.973538095315454
donut,403_52964_103416,201,34,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
donut,403_52964_103416,201,34,high_depth_gradient,High GT depth gradient,0.030243484936758668,0.05362662353261479,1.7731628363844965,0.042007655226533845,1.3889819679965756,0.027866671801832957,0.9214107388782806
donut,403_52964_103416,201,34,smooth_flat,Smooth/flat interior,0.027466684403997632,0.01822520459313592,0.6635385736795861,0.022317067311542097,0.8125140618826918,0.027369387003535518,0.9964576212027997
teddybear,187_20215_38541,202,34,object_boundary,Object boundary,0.035321129672173976,0.1300442277523429,3.6817686455479333,0.07150991808489716,2.024564863825201,0.04305244780838262,1.2188864911163748
teddybear,187_20215_38541,202,34,rgb_edge,RGB edge,0.10004076834838772,0.17736838012998477,1.7729609943848783,0.1539967343727846,1.539339780323333,0.11137429797523218,1.1132891101693252
teddybear,187_20215_38541,202,34,corner,Harris corner,0.09371595488302778,0.15189740259146273,1.6208275611239786,0.1410165522477486,1.504722994326413,0.10291193374529765,1.0981260754772002
teddybear,187_20215_38541,202,34,low_texture,Low texture,0.20003669608912117,0.1768561248805119,0.8841184059634649,0.14380194016675737,0.7188778008145573,0.19990937160760738,0.999363494378766
teddybear,187_20215_38541,202,34,high_texture,High texture,0.20003669608912117,0.31699452527202127,1.584681868224781,0.2941762981325552,1.470611662179686,0.21624169631137016,1.0810101373351482
teddybear,187_20215_38541,202,34,thin_structure,Thin/protrusion heuristic,1.875984605944858e-05,4.573707584579288e-06,0.2438030445498083,0.0,0.0,1.102664284152661e-05,0.5877789618626925
teddybear,187_20215_38541,202,34,high_depth_gradient,High GT depth gradient,0.010245163734563736,0.01220265183565754,1.1910645990449031,0.012083735438458478,1.1794575227423667,0.009925357585322417,0.968784671721507
teddybear,187_20215_38541,202,34,smooth_flat,Smooth/flat interior,0.011628359213532346,0.0045142493859797565,0.3882103487761506,0.004418201526703591,0.3799505541213389,0.011483862539902323,0.9875737693533007
bench,415_57121_110109,202,34,object_boundary,Object boundary,0.07261297638994962,0.12811391321904836,1.764339097340467,0.11077406762876289,1.525540931332697,0.07886641407881881,1.0861201124064477
bench,415_57121_110109,202,34,rgb_edge,RGB edge,0.10004309175658543,0.1163937736157448,1.1634363909798207,0.1219702141160861,1.2191767764719976,0.10623774138399451,1.0619198139385901
bench,415_57121_110109,202,34,corner,Harris corner,0.08885654869657054,0.09048736167062466,1.018353323395702,0.10211135574806027,1.149170851737136,0.096117577195976,1.0817163012284055
bench,415_57121_110109,202,34,low_texture,Low texture,0.2000477087305053,0.24619984809006912,1.2307056634262068,0.2343931775134844,1.1716863892165226,0.19901982150777525,0.9948617895738322
bench,415_57121_110109,202,34,high_texture,High texture,0.20003905190440555,0.20681864069455527,1.0338913263465652,0.21982232306819602,1.0988970452291709,0.20537154815453204,1.0266572761636301
bench,415_57121_110109,202,34,thin_structure,Thin/protrusion heuristic,4.809347833196427e-06,9.614552586795374e-06,1.9991385360882235,9.614552586795374e-06,1.9991385360882235,4.128732490466761e-06,0.8584807407707689
bench,415_57121_110109,202,34,high_depth_gradient,High GT depth gradient,0.0208653555743227,0.03452585833918219,1.6546978179308078,0.021041448336201675,1.0084394805183996,0.018445954823598697,0.8840469915738526
bench,415_57121_110109,202,34,smooth_flat,Smooth/flat interior,0.011416910821224998,0.007768558490130662,0.6804431261465455,0.02023863319520426,1.7726890848248493,0.014255680412270847,1.2486460335459866
orange,374_42196_84367,183,31,object_boundary,Object boundary,0.038405316921624334,0.16864190704389764,4.391108329819376,0.11362393634995238,2.9585470309184134,0.06262647742306753,1.6306720642579915
orange,374_42196_84367,183,31,rgb_edge,RGB edge,0.10005188080201327,0.2551285595797622,2.549962654721314,0.18746044911375295,1.8736324356031577,0.1254872303820839,1.254221603593871
orange,374_42196_84367,183,31,corner,Harris corner,0.08892148172554072,0.04547046355174638,0.5113552166403678,0.07776241821030319,0.8745065500631178,0.088538499159218,0.9956930253647279
orange,374_42196_84367,183,31,low_texture,Low texture,0.20007548533752642,0.14878505821276072,0.7436446197382004,0.16796608607501612,0.8395135755470396,0.188338426744062,0.9413368480717963
orange,374_42196_84367,183,31,high_texture,High texture,0.20004413556379802,0.4700027647221454,2.3494953421029043,0.37290572297484104,1.8641172455461161,0.24460423292908426,1.2227513305486286
orange,374_42196_84367,183,31,thin_structure,Thin/protrusion heuristic,0.0,0.0,nan,0.0,nan,0.0,nan
orange,374_42196_84367,183,31,high_depth_gradient,High GT depth gradient,0.029662418260075263,0.047252173378797654,1.592998014002037,0.06101434583602126,2.0569579088615564,0.04057837692785379,1.3680063632057635
orange,374_42196_84367,183,31,smooth_flat,Smooth/flat interior,0.02106458913970074,0.007384880041778024,0.3505826765858743,0.015064663779067981,0.7151653269455605,0.021381492309573865,1.015044355613652
ball,123_14363_28981,202,34,object_boundary,Object boundary,0.028623481318704003,0.1222465864489856,4.270849694621305,0.09596270430632589,3.3525867534365603,0.037039476923504955,1.294024179347518
ball,123_14363_28981,202,34,rgb_edge,RGB edge,0.10003011833889804,0.1062853562807496,1.062533545353401,0.12037443107483094,1.2033818721178273,0.10320767062089142,1.0317659554418197
