auc_top10_eQ,auc_top10_excess,category,delta_error_median,disagreement_median,excess_error_median,fraction_quant_worse,frame,full_error_median,group_id,n,quant_error_median,rho_d_delta,rho_d_eQ,rho_d_excess,sampled_pixels,scene_radius,sequence,top10_precision_eQ,top10_precision_excess,top10_quant_worse_fraction,valid_pixels
0.9288315555555555,0.9869808888888889,broccoli,0.07103478381959517,0.08224129976636693,0.07103478381959517,0.9908,50,0.08808611575522902,g0015,5000,0.15851007736731626,0.8319795929911837,0.8641574539262982,0.8319969013318532,5000,2.3621089913247904,412_56288_108844,0.72,0.818,0.99,6747
0.8194404444444444,0.9664906666666667,broccoli,0.024396081873847418,0.06921304646273121,0.024396081873847418,0.8826,84,0.08052791766158049,g0015,5000,0.10603738813455821,0.788758101854324,0.49803775867351036,0.7919683861829124,5000,2.3621089913247904,412_56288_108844,0.582,0.694,0.972,10334
0.5966831111111112,0.9559595555555556,broccoli,0.11170411197160081,0.13055139583020628,0.11170411197160081,0.997,118,0.08660930639114683,g0015,5000,0.20116005686066216,0.6509622458144898,0.20494644522185781,0.6509643916195372,5000,2.3621089913247904,412_56288_108844,0.3,0.652,1.0,7977
0.871896,0.9670084444444444,broccoli,0.08378702584136857,0.09106912183528737,0.08378702584136857,0.9952,152,0.10859801639601085,g0015,5000,0.19400964428784281,0.7248581574743262,0.7258033293521332,0.7248599232786658,5000,2.3621089913247904,412_56288_108844,0.67,0.62,0.96,5774
0.642732,0.9329551111111111,broccoli,0.07986317386357328,0.08471517161824912,0.07986317386357328,0.9878,185,0.11381094764062968,g0015,5000,0.1934812631176227,0.6165982428399297,0.2967896654075866,0.6166036666472169,5000,2.3621089913247904,412_56288_108844,0.09,0.42,0.878,6406
0.8081565713853599,0.94754261731916,broccoli,0.05518507122953861,0.06602542342124426,0.05518507122953861,0.975826344351258,17,0.09628067419138879,g0016,4054,0.1490500535692193,0.4613037982171597,0.6806499040433676,0.4614454770253021,4054,2.3621089913247904,412_56288_108844,0.3645320197044335,0.5738916256157636,0.8374384236453202,4054
0.6515737777777778,0.9311617777777778,broccoli,0.0440333406860438,0.05151342011068007,0.0440333406860438,0.9756,51,0.08112510389238914,g0016,5000,0.12452712841209465,0.6114578185703128,0.48430667258826693,0.6117272204092992,5000,2.3621089913247904,412_56288_108844,0.334,0.404,0.948,7223
0.5434257777777778,0.45461466666666667,broccoli,-0.03737302346634752,0.07996075018782081,0.0,0.1212,85,0.08768877526873634,g0016,5000,0.05196795194600484,0.26315196659007867,0.16351380106855204,-0.035812703468478,5000,2.3621089913247904,412_56288_108844,0.102,0.084,0.102,10348
0.7841284444444444,0.9122946666666667,broccoli,0.06493276524452182,0.10502269941461721,0.06493276524452182,0.9824,119,0.10887023480283486,g0016,5000,0.17032934788660017,0.23936811712672468,0.2775629402545176,0.2393025782167838,5000,2.3621089913247904,412_56288_108844,0.606,0.628,0.986,8054
0.8506795555555555,0.9660453333333333,broccoli,0.036112449352184973,0.04879986347369618,0.036112449352184973,0.9868,153,0.12049389218500134,g0016,5000,0.1553329700851142,0.7426983033079322,0.5063832781433312,0.7427271847738772,5000,2.3621089913247904,412_56288_108844,0.33,0.614,0.896,5737
0.7153155555555556,0.91208,broccoli,0.022552586882177234,0.054747695641914555,0.022552586882177234,0.8716,186,0.10638945368491101,g0016,5000,0.1272547308659193,0.5349557840542314,0.5299765810390632,0.5447117054790833,5000,2.3621089913247904,412_56288_108844,0.232,0.43,0.782,6446
0.6242794337975192,0.5790117574548208,broccoli,0.03861373718710823,0.06451563593761697,0.03861373718710823,0.9731647815480151,18,0.10769242230074957,g0017,4509,0.14114215406622546,-0.2794134196588189,0.14552664336293564,-0.27935056723232166,4509,2.3621089913247904,412_56288_108844,0.17960088691796008,0.25277161862527714,0.7893569844789357,4509
0.9174386666666666,0.44543066666666664,broccoli,0.027186604896531172,0.0755862164854261,0.027186604896531172,0.9706,52,0.10159584490136825,g0017,5000,0.12893107226022998,-0.4126184046647362,0.8131632936785318,-0.4123580726727486,5000,2.3621089913247904,412_56288_108844,0.614,0.336,0.844,7432
0.7361457777777778,0.5611577777777778,broccoli,0.01675442799831678,0.06023843648402968,0.01675442799831678,0.7552,86,0.06441558986149512,g0017,5000,0.08091971636911663,-0.2716600370104015,0.21108759215550368,-0.2619968245375487,5000,2.3621089913247904,412_56288_108844,0.396,0.082,0.73,10557
0.48337244444444444,0.5533875555555555,broccoli,0.044323784674702,0.06346162334352277,0.044323784674702,0.9866,120,0.07425139186147905,g0017,5000,0.11543587426253982,-0.14724980105799204,-0.20932171797286872,-0.14719398523443622,5000,2.3621089913247904,412_56288_108844,0.232,0.264,0.93,7946
0.5783257777777778,0.8924413333333333,broccoli,0.08946306720807297,0.10603695151976138,0.08946306720807297,0.9788,154,0.09888590573197722,g0017,5000,0.1841114949826557,0.2542605322504213,-0.08937586139903446,0.25439100856571073,5000,2.3621089913247904,412_56288_108844,0.3,0.426,0.882,5639
0.6800475555555555,0.8833728888888889,broccoli,0.05195978850611509,0.0835384177734029,0.05195978850611509,0.9578,187,0.10765272781556653,g0017,5000,0.1560148195538988,0.28721541376061654,0.3165156080526243,0.2879113682908235,5000,2.3621089913247904,412_56288_108844,0.294,0.466,0.83,6426
0.883930406048585,0.9149148666423449,broccoli,0.0444409960495455,0.06543346333589804,0.0444409960495455,0.9731493099121706,19,0.09424015215744895,g0018,3985,0.13142921584552222,0.3097340836538715,0.7725277363608718,0.309935725494637,3985,2.3621089913247904,412_56288_108844,0.47117794486215536,0.543859649122807,0.8696741854636592,3985
0.5950595555555556,0.7118297777777778,broccoli,0.05145215248775348,0.10422406709700333,0.05145215248775348,0.9796,53,0.08811444543938245,g0018,5000,0.13989051964399202,0.12166675715467029,0.5017265191730608,0.12174397592390894,5000,2.3621089913247904,412_56288_108844,0.244,0.322,0.996,7366
0.8214582222222222,0.6667328888888889,broccoli,0.05940952329661815,0.11310043537569775,0.05940952329661815,0.9794,87,0.058868450622165745,g0018,5000,0.1189392648149741,0.23569932693197307,0.48256304890252194,0.23575140019885915,5000,2.3621089913247904,412_56288_108844,0.394,0.24,0.976,10696
0.55012,0.738304,broccoli,0.08013512669466724,0.11566208182196795,0.08013512669466724,0.9924,121,0.0668444564048393,g0018,5000,0.14789648490467397,0.16404699075387963,0.2420341323693653,0.16409721348431888,5000,2.3621089913247904,412_56288_108844,0.228,0.214,0.978,7252
0.5404502222222223,0.9159386666666667,broccoli,0.10514565710090917,0.13031478431796667,0.10514565710090917,0.964,155,0.085093583504484,g0018,5000,0.1916807902619856,0.38682827617713106,0.13545408743416348,0.3870308454194398,5000,2.3621089913247904,412_56288_108844,0.188,0.428,0.77,5746
0.7396426666666667,0.9244088888888888,broccoli,0.07304682105445154,0.09330227851682862,0.07304682105445154,0.9864,188,0.09679662558846419,g0018,5000,0.1640509867924978,0.33694021251760853,0.6038155588406223,0.33695900750975244,5000,2.3621089913247904,412_56288_108844,0.246,0.56,0.872,6197
0.5341781518823421,0.7514329540899701,broccoli,0.06892649833584458,0.08668581375494283,0.06892649833584458,0.9907749077490775,20,0.10642894396884006,g0019,3794,0.16782752736558404,0.06197471533945298,-0.11594729155491212,0.061991313665479116,3794,2.3621089913247904,412_56288_108844,0.21578947368421053,0.3263157894736842,0.9394736842105263,3794
0.6391933333333333,0.7781013333333333,broccoli,0.031694699226578756,0.07705876285745733,0.031694699226578756,0.9596,54,0.10159726564603606,g0019,5000,0.13058052350910376,0.16095650669426026,0.4995183358207334,0.16149395753339157,5000,2.3621089913247904,412_56288_108844,0.242,0.436,0.99,8017
0.875124,0.7372786666666666,broccoli,0.07711959077477498,0.10459769817669459,0.07711959077477498,0.9706,88,0.06142830815455319,g0019,5000,0.13238076499450102,0.4172889147715566,0.5756290308331612,0.4173724673361406,5000,2.3621089913247904,412_56288_108844,0.432,0.154,0.992,9796
0.7334444444444445,0.9338608888888889,broccoli,0.05159893086888849,0.06648745772892112,0.05159893086888849,0.99,122,0.06451139077022928,g0019,5000,0.11688918795137457,0.752238147401526,0.6981702108388085,0.7522868125485154,5000,2.3621089913247904,412_56288_108844,0.374,0.554,0.998,6917
0.7487764444444445,0.9478288888888889,broccoli,0.0856203037175512,0.0941964453112234,0.0856203037175512,0.9764,156,0.09662264445745875,g0019,5000,0.17730142955548778,0.47038550831942033,0.4992404821456193,0.4704875960402967,5000,2.3621089913247904,412_56288_108844,0.374,0.55,0.838,5713
0.7775706666666666,0.8758253333333333,broccoli,0.07968694838210061,0.09893667252686193,0.07968694838210061,0.9926,189,0.10855125436559573,g0019,5000,0.1838420434013327,0.15643064056122563,0.3301245617809825,0.15643314404140904,5000,2.3621089913247904,412_56288_108844,0.222,0.458,0.926,6481
0.8432286222304208,0.9454660630469983,broccoli,0.0762454259404931,0.08351752274889723,0.0762454259404931,0.9911079067531843,21,0.08891676662767063,g0020,4161,0.1646309752994465,0.6429380175942916,0.8262460678271238,0.642964275333928,4161,2.3621089913247904,412_56288_108844,0.5731414868105515,0.5035971223021583,0.9688249400479616,4161
0.9606782222222222,0.9360986666666666,broccoli,0.08298133447767145,0.1015215674065632,0.08298133447767145,0.9752,55,0.08118098217001048,g0020,5000,0.15988279045968873,0.7101540534621621,0.8346308792412351,0.710564129925282,5000,2.3621089913247904,412_56288_108844,0.662,0.468,0.976,8288
0.9324733333333334,0.9622391111111112,broccoli,0.0818666738320632,0.11168932340777854,0.0818666738320632,0.9998,89,0.052344720903743834,g0020,5000,0.13043149228667072,0.9116500586740024,0.8114955830518233,0.9116500586740024,5000,2.3621089913247904,412_56288_108844,0.586,0.666,1.0,10503
0.7391622222222223,0.9696951111111111,broccoli,0.08639275375422394,0.10961616153195938,0.08639275375422394,0.996,123,0.07314727733693037,g0020,5000,0.16213139394986814,0.6943084671643387,0.41513324966133,0.6943039928303435,5000,2.3621089913247904,412_56288_108844,0.462,0.646,1.0,6740
0.59804,0.8322782222222223,broccoli,0.06519368995810934,0.09387518403855136,0.06519368995810934,0.961,157,0.0919542361165929,g0020,5000,0.15929056489826798,0.30481010928040436,0.1808552851542114,0.3052197809950599,5000,2.3621089913247904,412_56288_108844,0.28,0.454,0.954,5600
0.7692555555555556,0.9104911111111111,broccoli,0.07753556156242694,0.09607696688096146,0.07753556156242694,0.988,190,0.1011735204712701,g0020,5000,0.17911790023353016,0.4203613291344532,0.6401153482286139,0.4203778199048153,5000,2.3621089913247904,412_56288_108844,0.228,0.37,0.892,5877
0.7486127804339288,0.926793344889805,broccoli,0.06207231376919922,0.07762378966297005,0.06207231376919922,0.9749935550399588,22,0.11105024002165521,g0021,3879,0.16643893639931864,0.42305194907059984,0.36395814173778135,0.4232759191758944,3879,2.3621089913247904,412_56288_108844,0.20876288659793815,0.4896907216494845,0.9432989690721649,3879
0.9393493333333334,0.9610004444444444,broccoli,0.06253524239802866,0.07350590283674992,0.06253524239802866,0.9904,56,0.08875923867519091,g0021,5000,0.14904948345860897,0.7130486954019478,0.8277962637998506,0.7130803315742916,5000,2.3621089913247904,412_56288_108844,0.548,0.628,0.924,8134
0.89562,0.9500191111111111,broccoli,0.07284849068353283,0.09845638444346588,0.07284849068353283,0.9912,90,0.058696195289565434,g0021,5000,0.1283601091719735,0.8141138625805545,0.6631026144281046,0.8141247553753641,5000,2.3621089913247904,412_56288_108844,0.546,0.544,1.0,9805
0.8616795555555555,0.9835897777777778,broccoli,0.048769549795642304,0.060490263381067194,0.048769549795642304,0.993,124,0.0837888673673294,g0021,5000,0.13133564664788966,0.7099968699678748,0.6216133885445355,0.7100036339703785,5000,2.3621089913247904,412_56288_108844,0.758,0.828,0.99,6572
0.8056844444444444,0.9521982222222222,broccoli,0.06105562113243529,0.06788466807885823,0.06105562113243529,0.9628,158,0.11238290765073213,g0021,5000,0.17048763289517296,0.5045340447573617,0.5454381021375241,0.5051266984188404,5000,2.3621089913247904,412_56288_108844,0.332,0.546,0.822,6140
0.7831613333333334,0.9409275555555555,broccoli,0.07574358606255502,0.08338774382504921,0.07574358606255502,0.9898,191,0.11837683666310507,g0021,5000,0.19107706273695713,0.4856166775046671,0.598057699602308,0.4856286897066729,5000,2.3621089913247904,412_56288_108844,0.31,0.546,0.906,5548
0.5660847978440052,0.7217545163179336,broccoli,0.04185914206980665,0.09144824851411597,0.04185914206980665,0.9054593874833555,23,0.10774654807244921,g0022,3755,0.14730126857141318,0.40315995745105127,0.1588384245966357,0.40602019503467496,3755,2.3621089913247904,412_56288_108844,0.2127659574468085,0.17553191489361702,0.9202127659574468,3755
0.8496737777777778,0.45948266666666665,broccoli,-0.04164429278076794,0.07981840602440474,0.0,0.027,57,0.133805716223946,g0022,5000,0.0871655648967947,-0.4263575823023033,0.8383875922875037,-0.049492592863777544,5000,2.3621089913247904,412_56288_108844,0.49,0.074,0.018,8442
0.8553008888888889,0.2639408888888889,broccoli,-0.03788324287378107,0.1005867968830404,0.0,0.1574,91,0.09025054788548126,g0022,5000,0.04203151778614748,-0.21726491813059673,0.44335227031009083,-0.2373679941620795,5000,2.3621089913247904,412_56288_108844,0.628,0.146,0.31,10093
0.6321137777777778,0.6692973333333333,broccoli,0.055550282069102834,0.10431112373403006,0.055550282069102834,0.9988,125,0.11278411313027678,g0022,5000,0.16665334945283983,-0.2553316840692674,0.13363528192141128,-0.25533162231574347,5000,2.3621089913247904,412_56288_108844,0.142,0.26,0.996,6626
0.7253688888888888,0.9523951111111111,broccoli,0.07057595980558293,0.08013351676884028,0.07057595980558293,0.9802,159,0.10950347646307254,g0022,5000,0.17553056031865583,0.6660980092359203,-0.14587353127494124,0.6661723071973986,5000,2.3621089913247904,412_56288_108844,0.35,0.566,0.856,6683
0.5627671111111111,0.70152,broccoli,0.031517336458936465,0.06467612537417668,0.031517336458936465,0.9538,192,0.09601950994874449,g0022,5000,0.12589386076716444,-0.20026943322677732,0.05776463962258559,-0.1995269837497152,5000,2.3621089913247904,412_56288_108844,0.192,0.346,0.69,5332
0.4503381642512077,0.7382419987922705,broccoli,0.06290530364658303,0.09604007717171309,0.06290530364658303,0.9853938445487741,24,0.11162602224475189,g0023,3834,0.17240651340019997,0.39308593731188235,-0.19059693315351653,0.3931874485168977,3834,2.3621089913247904,412_56288_108844,0.15104166666666666,0.14583333333333334,0.9375,3834
0.8401555555555555,0.35814,broccoli,-0.0419147694934902,0.09275165457025956,0.0,0.0802,58,0.13860038285892878,g0023,5000,0.09561983248674372,-0.4887419433256777,0.7751992593599704,-0.17235848299836998,5000,2.3621089913247904,412_56288_108844,0.516,0.064,0.048,8520
0.7849742222222222,0.406564,broccoli,-0.06645866930366123,0.08899244927480501,0.0,0.0794,92,0.10847014033805705,g0023,5000,0.04153011251823194,-0.32560115152004604,0.5929431986937279,-0.11977740076028132,5000,2.3621089913247904,412_56288_108844,0.408,0.042,0.014,10574
0.6598342222222222,0.5904213333333334,broccoli,0.06461443303123801,0.11218802849547993,0.06461443303123801,0.9994,126,0.17745382445203595,g0023,5000,0.2409523098671628,-0.0896609298584372,0.09383635354545414,-0.08966092929104462,5000,2.3621089913247904,412_56288_108844,0.21,0.212,0.994,6395
0.6632831111111112,0.9640075555555555,broccoli,0.06909528346163453,0.09290527565649553,0.06909528346163453,0.998,160,0.1921003364889219,g0023,5000,0.2565365217529629,0.7258331920733276,-0.0031523572140942885,0.7258340096036631,5000,2.3621089913247904,412_56288_108844,0.34,0.724,1.0,6455
0.7033942222222223,0.9154955555555555,broccoli,0.05576027657712983,0.07354227415128703,0.05576027657712983,0.996,193,0.1296118064232135,g0023,5000,0.18091163740823746,0.3430980383959215,0.09844866854594674,0.34310133153984795,5000,2.3621089913247904,412_56288_108844,0.434,0.54,0.996,5086
0.7445569519524781,0.9564467079231587,broccoli,0.033628012163594206,0.059271128164192714,0.033628012163594206,0.9532623785284591,25,0.09140785349918872,g0024,4322,0.12403031340677687,0.16762724207364513,0.17806494515079543,0.168415729075647,4322,2.3621089913247904,412_56288_108844,0.40877598152424943,0.5565819861431871,0.7759815242494227,4322
0.9049115555555556,0.6187884444444445,broccoli,1.8963688092440978e-05,0.05508633580911931,1.8963688092440978e-05,0.5006,59,0.0994155292020722,g0024,5000,0.09809491044595925,0.01625551303422052,0.788094027491761,0.07010418871139627,5000,2.3621089913247904,412_56288_108844,0.452,0.29,0.68,9079
0.9034271111111111,0.5660475555555555,broccoli,-0.019620923064052425,0.06644047534090405,0.0,0.197,93,0.08837702775442971,g0024,5000,0.07095299417389773,0.029247015569880623,0.7640475102099004,-0.009409170352207272,5000,2.3621089913247904,412_56288_108844,0.678,0.254,0.444,11092
0.6903728888888889,0.3133062222222222,broccoli,0.05256930175132472,0.09228459438229761,0.05256930175132472,0.9974,127,0.11483947947769449,g0024,5000,0.1641707554480274,-0.43237526593501063,0.5629410378776415,-0.4323716288160637,5000,2.3621089913247904,412_56288_108844,0.126,0.124,0.99,6252
0.8203226666666666,0.9424831111111112,broccoli,0.0849432337539939,0.0997129192530753,0.0849432337539939,0.9836,161,0.11602624021239989,g0024,5000,0.19322505259668926,0.6669640525345621,0.430772425678897,0.6670017997087103,5000,2.3621089913247904,412_56288_108844,0.346,0.618,0.864,6335
0.769448,0.9434444444444444,broccoli,0.066613516494513,0.07623586260632645,0.066613516494513,0.9884,194,0.09555096540876212,g0024,5000,0.15972994600646534,0.2417421796536872,0.35236826100673047,0.2417528902576622,5000,2.3621089913247904,412_56288_108844,0.358,0.6,0.89,5011
0.44424933333333333,0.6298582222222222,broccoli,0.050292439352361114,0.08166808220368342,0.050292439352361114,0.948,26,0.12660430047658652,g0025,5000,0.1752592164225477,-0.2570079484883179,-0.07035373433414938,-0.25678907765045306,5000,2.3621089913247904,412_56288_108844,0.138,0.088,0.662,5095
0.8815804444444445,0.3582591111111111,broccoli,0.014782384700124634,0.1103985581044834,0.014782384700124634,0.8708,60,0.15233234374043986,g0025,5000,0.1651090786538651,-0.28875668393426734,0.5765768457830738,-0.2816492113112165,5000,2.3621089913247904,412_56288_108844,0.318,0.152,0.672,9139
0.9067182222222222,0.470784,broccoli,-0.0272309825300331,0.17097905251703407,0.0,0.2188,94,0.13200121769898962,g0025,5000,0.10127890181335224,-0.1572564703222588,0.7217349737013989,-0.09357238016655967,5000,2.3621089913247904,412_56288_108844,0.642,0.206,0.378,10348
0.5190431111111111,0.4723942222222222,broccoli,-0.09903891520898203,0.1540532469403601,0.0,0.0028,128,0.24084827703491168,g0025,5000,0.14127119877547714,-0.4920666370586655,0.4353664845506594,-0.04533279814186114,5000,2.3621089913247904,412_56288_108844,0.076,0.084,0.0,5815
0.3011413333333333,0.12938622222222224,broccoli,-0.024082703748276355,0.11084069191332628,0.0,0.255,162,0.2206764037830783,g0025,5000,0.19195727358546483,-0.8217139721645589,0.12697925547917022,-0.6328303264828948,5000,2.3621089913247904,412_56288_108844,0.08,0.01,0.02,6255
0.7532771924929734,0.8758614954138532,broccoli,0.027310078723036882,0.07982239401576961,0.027310078723036882,0.9648664926721542,195,0.1413384884063814,g0025,4981,0.16651574975632574,0.059096516577507495,0.5044752096437488,0.05939885732044335,4981,2.3621089913247904,412_56288_108844,0.39478957915831664,0.5130260521042084,0.8977955911823647,4981
0.8111915555555556,0.8608026666666667,broccoli,0.0912596125414756,0.10333554792015083,0.0912596125414756,0.9966,27,0.10951207101315612,g0026,5000,0.1955064317249216,0.11423578767343151,0.2953522273980891,0.11423602021463905,5000,2.3621089913247904,412_56288_108844,0.322,0.406,0.972,5613
0.9269737777777778,0.6218835555555555,broccoli,0.11810658557287194,0.1523265071247071,0.11810658557287194,1.0,61,0.08442533977677877,g0026,5000,0.19673219439658401,0.2877899330795973,0.670384573183383,0.2877899330795973,5000,2.3621089913247904,412_56288_108844,0.526,0.148,1.0,9692
0.8087897777777778,0.7896226666666667,broccoli,0.0779186886619512,0.12628031410165225,0.0779186886619512,0.9874,95,0.07495544802763643,g0026,5000,0.14686672618440033,0.5517579897503196,0.6508349186093968,0.551767216618868,5000,2.3621089913247904,412_56288_108844,0.294,0.274,0.996,10610
0.7207057777777778,0.6579102222222222,broccoli,0.05233478713484644,0.11724896337448407,0.05233478713484644,0.9884,129,0.11839931317051303,g0026,5000,0.17072745100582354,-0.127699625395985,-0.08823852602554104,-0.12769193735900894,5000,2.3621089913247904,412_56288_108844,0.386,0.274,0.934,5886
0.6497777777777778,0.8219684444444444,broccoli,0.09407998180601418,0.11671463402711577,0.09407998180601418,0.9956,163,0.14735480333204856,g0026,5000,0.23285743173586249,0.16321101427244056,0.5398619145544766,0.16321624135399293,5000,2.3621089913247904,412_56288_108844,0.262,0.478,0.992,6776
0.6663697777777777,0.9253386666666666,broccoli,0.10735365799492555,0.12247201379533135,0.10735365799492555,0.9968,196,0.13098627651226133,g0026,5000,0.23736957298193495,0.4540158617446345,0.43285567443422696,0.454016386786203,5000,2.3621089913247904,412_56288_108844,0.286,0.536,0.968,5300
0.8456271111111111,0.952064,broccoli,0.06079243188207595,0.07647293342837741,0.06079243188207595,0.9776,28,0.08597936423449781,g0027,5000,0.13692213259176395,0.22747558855502353,0.612023299872932,0.22754969455138715,5000,2.3621089913247904,412_56288_108844,0.4,0.572,0.936,5815
0.8978524444444445,0.7082648888888889,broccoli,0.04060352931677224,0.10505331308507473,0.04060352931677224,0.9692,62,0.07094199839342219,g0027,5000,0.10711902392785302,0.3617626528065061,0.5911680369907215,0.36227474435051255,5000,2.3621089913247904,412_56288_108844,0.612,0.19,0.934,8363
0.809436,0.8605928888888889,broccoli,0.03586211965282576,0.09463372744778606,0.03586211965282576,0.9226,96,0.0885756061426733,g0027,5000,0.12377286978434571,0.6117076066443042,0.5807186836767474,0.6116903966367221,5000,2.3621089913247904,412_56288_108844,0.364,0.28,1.0,10222
0.7340795555555556,0.8738746666666667,broccoli,0.06662325380466069,0.08579931296944682,0.06662325380466069,0.9858,130,0.08471800458432038,g0027,5000,0.1480780242855938,0.2620841031553641,0.10886570864262834,0.26213970563814587,5000,2.3621089913247904,412_56288_108844,0.254,0.392,0.926,5732
0.8163671111111112,0.9487817777777777,broccoli,0.07479198134641231,0.10125696929939884,0.07479198134641231,0.9994,164,0.11199960927308746,g0027,5000,0.18238486346714605,0.7280914329956574,0.5103052160282087,0.7280914150175534,5000,2.3621089913247904,412_56288_108844,0.476,0.616,0.998,6653
0.786275783038726,0.8465393165813098,broccoli,0.05801012064420699,0.07703652699194619,0.05801012064420699,0.9806280587275693,197,0.09645277575190042,g0027,4904,0.14806121569055147,0.24595699333125157,0.5891086307087695,0.2460076246612046,4904,2.3621089913247904,412_56288_108844,0.2830957230142566,0.2729124236252546,0.8411405295315683,4904
0.7219453333333333,0.8668524444444444,broccoli,0.08335270923139483,0.09276959677756111,0.08335270923139483,0.9974,29,0.09711701926758952,g0028,5000,0.17390540341798416,0.17793504558140183,-0.014247888569915542,0.17793534790385712,5000,2.3621089913247904,412_56288_108844,0.15,0.372,0.978,6261
0.8727497777777777,0.17750888888888888,broccoli,0.03381980304728701,0.0845526683205009,0.03381980304728701,0.9934,63,0.0867865811929801,g0028,5000,0.11993512196866524,-0.625407100088284,0.7025471449658858,-0.6254022524338664,5000,2.3621089913247904,412_56288_108844,0.356,0.022,0.974,8761
0.6920724444444445,0.87414,broccoli,0.08726156546155227,0.12355995394623656,0.08726156546155227,0.9994,97,0.06938005851674667,g0028,5000,0.15917425474939279,0.49844952697798106,0.43591068092442725,0.49844943275382847,5000,2.3621089913247904,412_56288_108844,0.234,0.478,1.0,10168
0.7108084444444445,0.7957675555555556,broccoli,0.06551509814902112,0.07860109610688806,0.06551509814902112,0.9944,131,0.07047944952037215,g0028,5000,0.1321550548555675,0.23745652348226093,0.4193019921320797,0.23747111211611205,5000,2.3621089913247904,412_56288_108844,0.262,0.426,0.962,5565
0.4719297777777778,0.9500142222222222,broccoli,0.1069771291303658,0.11885138572174415,0.1069771291303658,0.9974,165,0.10552308279997161,g0028,5000,0.2154530989888544,0.6599551922862077,-0.016358403342336132,0.65995526957158,5000,2.3621089913247904,412_56288_108844,0.216,0.578,0.974,6785
0.8062871111111111,0.9564102222222223,broccoli,0.08657973694339266,0.09391790954121346,0.08657973694339266,0.9938,198,0.10987733495680149,g0028,5000,0.19172332657462493,0.43191480815659233,0.2817712881028515,0.4319140892676198,5000,2.3621089913247904,412_56288_108844,0.358,0.646,0.95,5307
0.8421293333333333,0.8498897777777777,broccoli,0.09926322064555843,0.11459831233138912,0.09926322064555843,0.9916,30,0.08396095833900105,g0029,5000,0.17506828272977526,0.3014710674828427,0.673628052449122,0.3014793935285616,5000,2.3621089913247904,412_56288_108844,0.328,0.292,0.954,6591
0.6999022222222222,0.488188,broccoli,0.06395313827364307,0.11976124798215948,0.06395313827364307,0.994,64,0.0790138106400223,g0029,5000,0.14311385765497459,-0.11326349310653973,0.2758666184586647,-0.11326699708592419,5000,2.3621089913247904,412_56288_108844,0.316,0.002,1.0,9346
0.7911022222222223,0.832352,broccoli,0.08724022730657391,0.12333307150957815,0.08724022730657391,0.9974,98,0.0695643410597181,g0029,5000,0.1527522638827354,0.2697564920062597,0.3887070593242824,0.26975844268294746,5000,2.3621089913247904,412_56288_108844,0.44,0.382,0.982,8916
0.8848017777777778,0.8572466666666667,broccoli,0.13076447632681093,0.14619134341584855,0.13076447632681093,0.9986,132,0.09761670556982359,g0029,5000,0.22539754314608923,0.2831688483827539,0.5425083337963333,0.28316889801133494,5000,2.3621089913247904,412_56288_108844,0.482,0.45,0.986,5538
0.7266897777777778,0.9654573333333333,broccoli,0.11227377813518907,0.1208117795011143,0.11227377813518907,0.9988,166,0.1197638810407578,g0029,5000,0.23288927127532438,0.8491663702866548,0.5673449153657966,0.8491666733039669,5000,2.3621089913247904,412_56288_108844,0.24,0.644,0.998,6851
0.7382075555555555,0.9058137777777778,broccoli,0.09927912401797842,0.1185958630842815,0.09927912401797842,0.9882,199,0.10190159704113463,g0029,5000,0.19743463993444563,0.4852470774898831,0.3966871736914869,0.48524386573900036,5000,2.3621089913247904,412_56288_108844,0.29,0.412,0.94,5212
0.6854728888888889,0.9313586666666667,broccoli,0.03840153792357171,0.052143272198676704,0.03840153792357171,0.9874,31,0.1002965857611319,g0030,5000,0.13573540237086518,0.39094554891782196,-0.20415867936634718,0.39095206925332654,5000,2.3621089913247904,412_56288_108844,0.242,0.522,0.944,6813
0.7104106666666666,0.30862666666666666,broccoli,-0.04003816883034714,0.06189010196349727,0.0,0.05,65,0.09039395740074022,g0030,5000,0.054390710318627744,-0.36951792047671683,0.32742808948112356,-0.27524081846425635,5000,2.3621089913247904,412_56288_108844,0.368,0.052,0.014,9386
0.7290213333333333,0.4261373333333333,broccoli,-0.049525847029350006,0.07082016068471192,0.0,0.0206,99,0.09704260267763633,g0030,5000,0.046751640879330536,-0.4722713054188522,0.5239457335978294,-0.1714790240011698,5000,2.3621089913247904,412_56288_108844,0.426,0.074,0.002,8843
0.6294297777777778,0.652368,broccoli,0.0030994990662161076,0.11105213345282655,0.0030994990662161076,0.5682,133,0.1530337484734438,g0030,5000,0.15491359199575033,0.13035253923010157,0.5023946278397852,0.14869391250745778,5000,2.3621089913247904,412_56288_108844,0.27,0.372,0.77,5633
0.5047004444444444,0.7785124444444445,broccoli,0.05394733676089039,0.0912774567987896,0.05394733676089039,0.9882,167,0.1581927105833711,g0030,5000,0.2100797333605497,0.4215343642213746,0.012201852104074084,0.42160646817736114,5000,2.3621089913247904,412_56288_108844,0.126,0.358,0.978,6516
0.5876417777777778,0.937244,broccoli,0.04300852392238656,0.07927848129526989,0.04300852392238656,0.9822,200,0.11757173167683092,g0030,5000,0.16218714795115227,0.6183455592618223,-0.10402799379311975,0.6185406862359217,5000,2.3621089913247904,412_56288_108844,0.226,0.598,0.934,5289
