auc_top10_eQ,auc_top10_excess,boundary_excess_enrichment,camera_alignment_warning_fraction,camera_alignment_warning_group_ids,camera_alignment_warning_groups,category,delta_error_median,disagreement_median,excess_error_median,fraction_quant_worse,full_camera_center_max,full_camera_center_median,full_camera_rotation_max_deg,full_camera_rotation_median_deg,full_error_median,groups,gt_depth_to_pointcloud_median_fraction_radius,high_depth_gradient_excess_enrichment,interior_excess_enrichment,primary_frames,quant_error_median,rho_d_delta,rho_d_eQ,rho_d_excess,sampled_pixels,scene_radius,sequence,smooth_excess_enrichment,top10_precision_eQ,top10_precision_excess,top10_quant_worse_fraction,w4a4_camera_center_max,w4a4_camera_center_median,w4a4_camera_rotation_max_deg,w4a4_camera_rotation_median_deg
0.7094035090677384,0.94132771341045,1.0861201124064477,0.0,,0,bench,0.017487019300460815,0.035272419452667236,0.017487019300460815,0.8156861386138614,0.05357437009594443,0.015173236372837105,0.7626942564724776,0.281812295255293,0.022993016988039017,34,0.0021399984229187566,0.8840469915738526,0.9932569277662238,202,0.04139409214258194,0.5867523610954277,0.5614661646213381,0.6008974930888488,1010000,2.749239273571715,415_57121_110109,0.9920581483007851,0.3033861386138614,0.5157524752475248,0.9083663366336634,0.08305671315580848,0.03404300477296327,1.2428626166550576,0.5340455505577508
0.5328165816750821,0.8507937221204748,1.6306720642579915,0.0,,0,orange,-0.00027404725551605225,0.05898689851164818,0.0,0.4964664795731898,0.10641919922884356,0.04807470998416311,3.523792328212114,1.8997450074139248,0.10870087891817093,31,0.0028563429679065873,1.3680063632057635,0.9748114658622029,183,0.11005094647407532,0.1490958765029789,0.06778224850156861,0.2617719765424927,911131,2.6203217719223546,374_42196_84367,1.068514325735566,0.12958491560023708,0.34330618785258027,0.620212042057203,0.15242468603224063,0.08816774104026912,5.091197710126508,1.776400769683524
0.8098338546422358,0.9421398099330821,1.294024179347518,0.0,,0,ball,0.030415022745728493,0.06554977595806122,0.030415022745728493,0.8207364417858416,0.1604199292831678,0.05466789541960852,1.49483766981356,0.6179707558737362,0.056861432269215584,34,0.0022881432452675015,1.1310061318070344,0.9913360108640201,202,0.08779844641685486,0.5721093119152264,0.5110149665438043,0.5790872262722122,1009720,2.3980438741706367,123_14363_28981,1.0680298071633774,0.36866656102681933,0.5630967000752684,0.9098462940221052,0.25530863319188196,0.07271964923513918,2.927627798615744,0.9703112173317187
0.6866755143526441,0.8806717600455591,1.1574515173693316,0.0,,0,plant,0.03318163752555847,0.09697984904050827,0.03318163752555847,0.7260877350761237,0.2920548069160316,0.10082246005543463,7.027501080439636,1.8586678915346433,0.19919830560684204,34,0.0026885381734232387,0.9058845462695555,0.9939801276037075,200,0.24247442185878754,0.4234906168748542,0.4116149621759235,0.45837305759657504,999623,2.298616645998441,374_42005_84358,1.2374716506724615,0.31833778498044274,0.38370196972879966,0.7916629152786531,0.2601129694363398,0.07931885002164721,8.670510151655304,2.0642695927031096
0.7686679920409011,0.9126193998718404,1.2652572108175635,0.0,,0,toaster,0.017355769872665405,0.08723505958914757,0.017355769872665405,0.6381960199004975,0.11299991966868653,0.0366991219114511,2.7456323477324163,1.116902604568715,0.07957977801561356,34,0.0027124810726383134,1.1692629134119132,0.9851621852798772,201,0.09345141798257828,0.31341687433284277,0.39747939754835365,0.3592378374055683,1005000,2.4243514314609804,416_57389_110765,0.9578762936070178,0.39766169154228853,0.5249950248756219,0.7691144278606965,0.18353004377940146,0.06569828523464843,2.5739543655435924,0.9033431113128635
0.6837270096885926,0.8940744942325916,1.5143035307663846,0.0,,0,toytrain,0.009540297091007233,0.044529177248477936,0.009540297091007233,0.6374069306930693,0.10443710370807224,0.030324153465853702,1.3414889466151168,0.5146577024046678,0.051732687279582024,34,0.002437939445106584,1.0778999598009673,0.9802836389222404,202,0.06109156273305416,0.3079194913054051,0.34093690336330174,0.3723987374946285,1010000,2.4380930669223675,240_25394_51994,0.9525489630323603,0.2582079207920792,0.4540990099009901,0.757009900990099,0.1483339047233288,0.06908724939490445,2.213418513303673,0.824118561009123
0.8258599735388888,0.9729640044222222,1.56222257104373,0.0,,0,teddybear,0.015641657635569572,0.047437721863389015,0.015641657635569572,0.694655,0.11322842926135952,0.026154352841223714,1.9846183315084631,0.647108720783988,0.06578943878412247,34,0.0024775354270573035,0.9301988312502103,0.9741545273182662,200,0.0844532921910286,0.5984333029778282,0.5054856316632674,0.6340765871664718,1000000,2.358487053227109,34_1479_4753,0.8760177006486692,0.45776,0.72777,0.95158,0.21646851122461205,0.06801030426465954,3.0207674968882277,0.6967075855607501
0.6976043296302477,0.833732394690692,1.0845910608247107,0.0,,0,skateboard,0.0615113228559494,0.09950678050518036,0.0615113228559494,0.941410536239864,0.11211576381985518,0.0407248429950092,4.0840519858662665,1.53821567588225,0.10644824057817459,34,0.0017696594678987445,1.0036873106318205,0.9946273990404292,202,0.16981621086597443,0.3098854458082618,0.3840522408560892,0.3107194558634918,1009772,3.593599558040746,366_39266_76077,0.9978249581124272,0.15950999227554516,0.18664461565885637,0.7300699162193746,0.14968436928851006,0.06145206496506453,5.169056818939248,1.9698720442791227
0.8754069351388889,0.9597741217388889,1.6736036226232502,0.0,,0,hydrant,0.02311515249311924,0.05345022492110729,0.02311515249311924,0.787313,0.09156566346778776,0.028135457702140515,1.867475153810231,1.0011168969873852,0.054781001061201096,34,0.002160344438008542,0.9653647518895165,0.9566183824952069,200,0.07988546788692474,0.653731398166714,0.6595033232844295,0.6707098664034039,1000000,3.32404929417405,167_18184_34441,0.9516360206834465,0.56476,0.63466,0.93215,0.16171233947438235,0.05299817369889379,5.282187591758643,1.1437055623480976
0.76637969410951,0.9127113515613937,1.1166121202003958,0.0,,0,skateboard,0.015537439845502377,0.04183485358953476,0.015537439845502377,0.7872475247524753,0.06776782878539535,0.02286472885683187,1.656550039341707,0.7120794312409445,0.04831930063664913,34,0.00193154968864131,1.0003891508771467,0.993222605834253,202,0.06505417078733444,0.4250078464897039,0.3938478421300795,0.4411450949040513,1010000,3.0228020447280204,245_26182_52130,0.9848696186935288,0.33163366336633665,0.48716831683168316,0.9018118811881188,0.10489038467469167,0.04005111030526505,2.6340927872507667,1.0666515021197989
0.7143064727042011,0.875884443562178,1.2962208597512077,0.0,,0,cake,0.009250447154045105,0.05480577237904072,0.009250447154045105,0.6089346534653466,0.14483724313073892,0.05448780266627761,2.4381580171415385,1.0428039878518747,0.0850420854985714,34,0.002641884549598925,1.0374543734286352,0.9853749625990141,202,0.09358293190598488,0.20074205852716648,0.15776068826622097,0.27012001625542176,1010000,2.304739563132679,374_42274_84517,0.9627832776372724,0.2691782178217822,0.4001683168316832,0.623009900990099,0.21634323447069403,0.07188740261342164,3.753910158436591,1.2284234791522186
0.8564996866098644,0.9331756014342735,1.4743554273604358,0.0,,0,hydrant,0.024063678458333015,0.0588498767465353,0.024063678458333015,0.7899340782122906,0.1209307627724855,0.03769699316309798,1.0719894279139472,0.5614431310052861,0.04227818734943867,30,0.001998583750700241,0.9761019136683878,0.9684785235853596,179,0.06643692031502724,0.5728172922674605,0.6257571525979734,0.5851085973224164,895000,3.2040260131872964,411_56064_108483,0.957179046238951,0.5265698324022346,0.5287597765363129,0.9308379888268157,0.15732674013653056,0.06100306577552026,1.8707351405659756,0.8439157867134368
